,Name,Address,Rating,Money,lat,lng,District
9827,Территория,"Чечерский пр., 64",,2.0,55.532564,37.526384,Южное Бутово
9828,Территория,"Пятницкое ш., 12",,2.0,55.839704000000005,37.387631,Митино
9831,Те самые пончики,"просп. Мира, 119, ВДНХ, павильон 70",,1.0,55.826291000000005,37.637614,Останкинский
9832,Те самые пончики,"просп. Мира, 119, ВДНХ, павильон 19",,1.0,55.826291000000005,37.637614,Останкинский
9834,Те самые пончики,"Театральный пр., 5, Центральный детский магазин",,1.0,55.760194999999996,37.624651,Мещанский
9835,Те самые пончики,"1-я Останкинская, 55, ТЦ «ВДНХ»",,1.0,55.82400500000001,37.634434000000006,Останкинский
9836,Тести-мил,"Студенческая, 33, корп. 5",,1.0,55.739259999999994,37.542823999999996,Дорогомилово
9838,Тесто & Сыр,"Профсоюзная, 61а, ТЦ «Калужский», 2 этаж",,1.0,55.65596,37.541781,Черёмушки
9839,Тетя Мотя,"Крымский Вал, 9, стр. 52, в парке Горького",,2.0,55.725609999999996,37.596174,Якиманка
9841,Тиа,"Матросская Тишина, 23/7, стр. 1",,1.0,55.791996999999995,37.696687,Сокольники
9843,Типография,"3-я ул. Ямского Поля, 24",,2.0,55.782846,37.579753000000004,Беговой
9844,Тирольские пироги,"1-я Тверская-Ямская, 11",,1.0,55.772578,37.591027000000004,Тверской
9845,Тирольские пироги,"Калошин пер., 6/1",,1.0,55.748321,37.592482000000004,Арбат
9846,Тирольские пироги,"Шаболовка, 25, корп. 2",,1.0,55.72237,37.611015,Якиманка
9847,Тирольские пироги,"Воронцовская, 48",,1.0,55.73256,37.663737,Таганский
9848,Тирольские пироги,"просп. Вернадского, 13",,1.0,55.68765500000001,37.527669,Ломоносовский
9849,Тирольские пироги,"Ленинский просп., 67",,1.0,55.691516,37.552732,Гагаринский
9850,Тирольские пироги,"Коштоянца, 20, корп. 4",,1.0,55.675580000000004,37.475612,Тропарёво-Никулино
9851,Тифлис,"Новочеремушкинская, 34, корп. 1, стр. 2",,2.0,55.677797999999996,37.572109000000005,Академический
9852,Тифлис,"Измайловское ш., 3а",,2.0,55.77995500000001,37.720537,Соколиная Гора
9853,Тквен-Генацвалет,"Бутырская, 77, БЦ «Диагональ-хаус»",,2.0,55.803924,37.582251,Савёловский
9854,Ткемали,"Ст.Басманная, 18, стр. 4",,2.0,55.76643000000001,37.663548,Басманный
9855,Ткемали,"Пушечная, 7/5",,3.0,55.76090500000001,37.622871999999994,Мещанский
9856,То да сё,"Енисейская, 5, корп. 2",,2.0,55.859903,37.65911,Бабушкинский
9857,То да сё,"Пятницкая, 54, стр. 2",,2.0,55.733923,37.627337,Замоскворечье
9858,То да сё,"Нижегородская, 8",,2.0,55.738125,37.678936,Таганский
9859,То да сё,"Мясницкая, 47",,2.0,55.768719,37.644576,Красносельский
9860,То да сё,"М.Юшуньская, 1, корп. 1",,2.0,55.653223,37.594504,Зюзино
9861,То да сё,"Смоленская пл., 6/13",,2.0,55.74865500000001,37.583526,Арбат
9862,То да сё,"Сретенка, 26/1",,2.0,55.770258999999996,37.632771999999996,Красносельский
9863,То да сё,"1-я Тверская-Ямская, 3",,2.0,55.770714,37.594288,Тверской
9865,То да сё,"Декабристов, 17",,2.0,55.864849,37.605121999999994,Отрадное
9866,То да сё,"Казакова, 8, стр. 2",,2.0,55.762703,37.661213000000004,Басманный
9867,То да сё,"Люблинская, 157, корп. 3",,2.0,55.65561999999999,37.743902,Марьино
9868,То да сё,"Вавилова, 74а",,2.0,55.680717,37.546749,Ломоносовский
9870,Тойкана,"Цандера, 7, корп. 2а",,1.0,55.818225,37.629924,Останкинский
9871,Токат,"Новорязанская, 21",,2.0,55.772705,37.661132,Красносельский
9872,Токио,"Б.Афанасьевский пер., 34",,3.0,55.750687,37.597359999999995,Арбат
9873,Токио City,"Миклухо-Маклая, 36, ТЦ «МЦ», 2 этаж",,2.0,55.640111,37.532951000000004,Коньково
9874,Токио-рамен,"Лесная, 1/2",,1.0,55.776872,37.585386,Тверской
9876,Тонгал,"Красного Маяка, 15а, ТЦ «Маяк»",,2.0,55.608433999999995,37.579789,Чертаново Центральное
9879,Торнадо,"Б.Тульская, 13, ТРЦ «Ереван-плаза»",,2.0,55.708729000000005,37.622091,Даниловский
9880,Торнадо,"Нахимовский просп., 57",,2.0,55.678326,37.561032,Черёмушки
9881,Торнадо,"Профсоюзная, 128, корп. 1",,2.0,55.630984999999995,37.515632000000004,Тёплый Стан
9882,Торнадо,"Митинская, 36, корп. 1, ТЦ «Ковчег»",,2.0,55.84669399999999,37.361939,Митино
9883,Торнадо,"Б.Черемушкинская, 1, ТРЦ «Рио»",,2.0,55.690278,37.601879,Котловка
9884,Торнадо,"Головинское ш., 1",,2.0,55.839819999999996,37.488655,Головинский
9886,Торнадо,"Профсоюзная, 129а, ТРЦ «Принц-плаза»",,2.0,55.61813000000001,37.507484000000005,Ясенево
9888,Торт и кофе,"Садовая-Черногрязская, 8, стр. 6",,1.0,55.766304000000005,37.651340000000005,Басманный
9890,Торты Александра Селезнева,"ш. Энтузиастов, 12, корп. 2, ТК «Город Лефортово», 1 этаж",,1.0,55.747363,37.707097999999995,Лефортово
9891,Торты Александра Селезнева,"Фридриха Энгельса, 7/21",,1.0,55.772188,37.681712,Басманный
9892,Торты Александра Селезнева,"Миклухо-Маклая, 33",,1.0,55.645959,37.519395,Коньково
9893,Торты Александра Селезнева,"3-я Парковая, 6",,1.0,55.789632999999995,37.784641,Измайлово
9894,Торты Александра Селезнева,"Новинки, 1",,1.0,55.677671,37.666225,Нагатинский Затон
9895,Торты Александра Селезнева,"Новоясеневский просп., 1, ТРЦ «Спектр»",,1.0,55.61946700000001,37.50928,Ясенево
9896,Торты Александра Селезнева,"Б.Тульская, 11, ТДК «Тульский»",,1.0,55.710027000000004,37.623834,Даниловский
9897,Торты Александра Селезнева,"Мичуринский просп., 9, корп. 1",,1.0,55.700801,37.506442,Раменки
9898,Торты Александра Селезнева,"микрорайон Северное Чертаново, 1а, ТЦ «Авентура»",,1.0,55.637393,37.600388,Чертаново Северное
9899,Торты Александра Селезнева,"Шаболовка, 10, ТЦ «Конкорд-маркет»",,1.0,55.72350600000001,37.610287,Якиманка
9900,Тоторо,"Кутузовский просп., 2/1, стр. 6",,2.0,55.752323,37.566764,Дорогомилово
9901,Точка,"Б.Спасская, 8, стр. 1а",,3.0,55.775677,37.643209999999996,Красносельский
9903,Точка дзы,"пл. Киевского Вокзала, 2, ТРЦ «Европейский», 4 этаж",,1.0,55.744631999999996,37.566072,Дорогомилово
9904,Точка кипения,"просп. 60-летия Октября, 20",,2.0,55.688506999999994,37.573438,Академический
9906,Традиция есть,"Варшавское ш., 145, корп. 8",,1.0,55.578573999999996,37.60257,Чертаново Южное
9907,Траза,"Костомаровский пер., 3, стр. 8",,2.0,55.75168000000001,37.665803000000004,Таганский
9909,Трактир на Бехтерева,"Бехтерева, 27",,2.0,55.625806000000004,37.648268,Царицыно
9910,Трактир Пожарского,"66-й км МКАД, пересечение с Волоколамским ш., ТЦ Crocus City Mall",,3.0,55.814836,37.39046,Строгино
9912,Трамплин на Воробьевых,"Косыгина, 28",,3.0,55.708511,37.544827000000005,Раменки
9913,Транзит времени,"Кулакова, 20, корп. 1",,2.0,55.803479,37.390514,Строгино
9919,Трдельник,"Арбат, 2/1",,1.0,55.752409,37.599596999999996,Арбат
9920,Трдельник,"Солнцевский просп., 9",,1.0,55.650363,37.401393,Солнцево
9922,Треска.love,"М.Палашевский пер., 6",,2.0,55.7652,37.602705,Тверской
9924,Треугольник,"Санникова, 17, стр. 2",,2.0,55.862933999999996,37.598797999999995,Отрадное
9925,Трешка,"Ленинградское ш., 3, корп. 1",,2.0,55.80851800000001,37.505552,Сокол
9927,Три мудреца,"Спартаковская пл., 1/7, стр. 1а",,2.0,55.777991,37.680706,Красносельский
9928,Трио,"Ст.Басманная, 38/2, стр. 1",,2.0,55.769038,37.669944,Басманный
9929,Три пирога,"Новоалексеевская, 12",,1.0,55.808392000000005,37.644531,Алексеевский
9930,Три правила,"Пресненская наб., 2, ТЦ «Афимолл-сити», 2 этаж",,1.0,55.74906,37.539347,Пресненский
9931,Три правила,"Сходненская, 56, ТРЦ «Калейдоскоп»",,1.0,55.850407999999995,37.44409,Южное Тушино
9932,Три правила,"Щелковское ш., 100, ТЦ «Щелково»",,1.0,55.81255,37.832827,Северное Измайлово
9933,Три правила,"Вавилова, 3, ТРЦ «Гагаринский»",,1.0,55.706883,37.592096000000005,Донской
9934,Три правила,"Профсоюзная, 61а, ТЦ «Калужский»",,1.0,55.65596,37.541781,Черёмушки
9935,Три правила,"Мичуринский просп., Олимпийская деревня, 3, корп. 1, ТРЦ «Фестиваль»",,1.0,55.677951,37.466637,Тропарёво-Никулино
9936,Три правила,"Фестивальная, 2б, ТЦ «Речной»",,1.0,55.855078000000006,37.478082,Левобережный
9937,Три правила,"Щукинская, 42, ТРК «Щука»",,1.0,55.80946899999999,37.464571,Щукино
9938,Три правила,"Ленинградское ш., 16а, стр. 4, ТЦ «Метрополис»",,1.0,55.823211,37.497468,Войковский
9939,Три правила,"Головинское ш., 5, ТЦ «Водный»",,1.0,55.84024,37.492024,Головинский
9940,Три правила,"Б.Тульская, 13, ТРЦ «Ереван-плаза», 3 этаж",,1.0,55.708729000000005,37.622091,Даниловский
9941,Три правила,"Таганская, 1, ТЦ «Звездочка», 3 этаж",,1.0,55.741783999999996,37.655894,Таганский
9942,Три правила,"Пресненская наб., 2, ТЦ «Афимолл-сити», 4 этаж",,1.0,55.74906,37.539347,Пресненский
9943,Три правила,"В.Красносельская, 3а, ТДК «Тройка», 3 этаж",,1.0,55.785513,37.665408,Красносельский
9944,Три правила,"Ходынский б-р, 4, ТРЦ «Авиапарк», 4 этаж",,1.0,55.790464,37.530409000000006,Хорошёвский
